104.66026 111.92820 5.00000 
107.48869 114.75663 5.00000 
107.48869 114.75663 7.00000 
104.66026 111.92820 7.00000 

104.66026 111.92820 5.00000 
103.62506 115.79183 5.00000 
103.62506 115.79183 7.00000 
104.66026 111.92820 7.00000 

104.66026 111.92820 5.00000 
100.79663 112.96340 5.00000 
100.79663 112.96340 7.00000 
104.66026 111.92820 7.00000 

104.66026 111.92820 5.00000 
101.83183 109.09977 5.00000 
101.83183 109.09977 7.00000 
104.66026 111.92820 7.00000 

104.66026 111.92820 5.00000 
105.69546 108.06457 5.00000 
105.69546 108.06457 7.00000 
104.66026 111.92820 7.00000 

104.66026 111.92820 5.00000 
108.52389 110.89300 5.00000 
108.52389 110.89300 7.00000 
104.66026 111.92820 7.00000 

104.66026 111.92820 5.00000 
107.48869 114.75663 5.00000 
107.48869 114.75663 7.00000 
104.66026 111.92820 7.00000 

